"<b> Create an associative array using `$array</b><br><br>`$array1 = ['country', 'capital', 'language'];`<br>`$array2 = ['France', 'Paris', 'French'];`<br><br><ul><li>`$array3 = array_merge($array1, $array2);`</li><li>`$array3 = array_union($array1, $array2);`</li><li>`$array3 = array_keys($array1, $array2);`</li><li>`$array3 = array_combine($array1, $array2);`</li></ul>","`$array3 = array_combine($array1, $array2);`"
"<b> Assume that `$r` is </b><br><ul><li>`printf('#%2x%2x%2x', 255, 0, 0);`</li><li>`printf('#%2X%2X%2X', $r, 0, 0);`</li><li>`printf('#%x%x%x', 255, 0, 0);`</li><li>`printf('#%02x%02x%02x', 255, 0, 0);`</li></ul>","`printf('#%02x%02x%02x', 255, 0, 0);`"
"<b> You want to find out what day Twelfth Night falls on after Christmas </b><br><ul><li>`$xmas = new DateTime('Dec 25, 2018');``$twelfth_night = $xmas->add(new DateInterval('P12D'));`<br>`echo $twelfth_night->format('l');`<br></li><li>`$twelfth_night = strtotime('December 25, 2018 + 12 days');``echo date('d', $twelfth_night);`<br></li><li>`$twelfth_night = strtotime('December 25, 2018 + 12 days');``echo strftime('%d', $twelfth_night);`<br></li><li>`$xmas = new DateTime('Dec 25, 2018');``$twelfth_night = $xmas->add(strtotime('12 days'));`<br>`echo $twelfth_night->format('D');`<br></li></ul>","`$twelfth_night = strtotime('December 25, 2018 + 12 days');``echo strftime('%d', $twelfth_night);`<br><br><br>**_1 seems correct, but the question asks for ""day"", not day of the week. Twelfth Night is the ""06"" day of January, 2019._**<br>"
<b> Which loop displays all numbers from </b><br><ul><li>`$i = 1;``while ($i < 10) {`<br>`echo $i++ . '<br/>';`<br>`}`<br></li><li>`$i = 0;``while ($i <= 10) {`<br>` echo $i++ . '<br/>';`<br>`}`<br></li><li>`while ($i &lt;= 10) {`` echo ++$i . '<br/>';`<br>`}`<br></li><li>`$i = 0;``while ($i < 10) {`<br>` echo ++$i . '<br/>';`<br>`}`<br></li></ul>,`$i = 0;``while ($i < 10) {`<br>` echo ++$i . '<br/>';`<br>`}`<br>
"<b> Which are types of control structures in PHP?</b><br><ul><li>`break`, `continue`, `do-while`, `exception`, `for`, `foreach`, `if`, `switch`, `throw`, `while`</li><li>`values`, `operators`, `expressions`, `keywords`, `comments`</li><li>`for`, `foreach`, `if`, `else`, `else if`, `switch`, `tries`, `throws`, `while`</li><li>`if-then-else`, `do-while`, `for-each`, `go-to`, `stop-when`</li></ul>","`break`, `continue`, `do-while`, `exception`, `for`, `foreach`, `if`, `switch`, `throw`, `while`<br><br>[reference](https://www.php.net/manual/en/language.control-structures.php)<br>"
<b> Which function can you use in error handling to stop the execution of a script and is equivalent to exit()?</b><br><ul><li>`die`</li><li>`return`</li><li>`throw`</li><li>`break`</li></ul>,`die`
"<b> Is the output of this code in descending order, shown vertically, and with spaces between numbers? And what is the output?</b><br><br>```php<br>$numbers = array(4,6,2,22,11);<br>sort($numbers);<br>$arrlength = count($numbers);<br>for($x = 0; $x < $arrlength; $x++){<br>echo $numbers[$x];<br>echo ""<br />"";<br>}<br>```<br><br><ul><li>This does not meet all the criteria because the resulting numbers will be ""2461122"", which is in no particular order.</li><li>This meets the criteria because the <br /> is present and sort() lists in descending order</li><li>This does not meet all the criteria because the sort() function sorts an indexed array in ascending order. Thus this code will display ""2 4 6 11 22"" shown vertically, but the numbers are spaced.</li><li>does not meet all the criteria because the echo simply result in showing the array numbers in the order shown within the $numbers array, which is ascending</li></ul>","This does not meet all the criteria because the sort() function sorts an indexed array in ascending order. Thus this code will display ""2 4 6 11 22"" shown vertically, but the numbers are spaced."
<b> Which is not true of the `toString()` in PHP?</b><br><ul><li>It saves a lot of work of using setters methods to access the values of objects.</li><li>It saves a lot of work of using getters methods to access the values of objects.</li><li>It allows you to call an object and see its components as a string.</li><li>It is automatically called when you use echo or print.</li></ul>,It allows you to call an object and see its components as a string.
"<b> What is a generator and how is it used in PHP?</b><br><ul><li>A generator is a function that produces a series of random values for unit testing code.</li><li>A generator is a simple iterator capable of producing a series of results. It has the same syntax as a function, except it uses ""next"" instead of ""return"".</li><li>A generator is a simple iterator capable of producing a series of results. It has the same syntax as a function, except it uses ""yield"" instead of ""return"".</li><li>A generator is a function capable of producing a series of results. At the end of the series, it automatically starts from the first one again.</li></ul>","A generator is a simple iterator capable of producing a series of results. It has the same syntax as a function, except it uses ""yield"" instead of ""return""."
"<b> What is the best description of what this script is/does?</b><br><br>```php<br>if( isset($user_info['url']) ) {<br>$_SESSION[""loggedIn""] = true;<br>$_SESSION[""username""] = $myusername;<br>header('Location: ' . $user_info['url']); //Redirects to the supplied url from the DB<br>} else {<br>header(""Location: error.htm"");<br>}<br>```<br><br><ul><li>It directs all users to the same page when they log in.</li><li>It is a login script for a user portal on a website.</li><li>It keeps the user logged in across different browsers.</li><li>It sends the user to an error page if they enter the wrong URL</li></ul>",<ul></ul>
